工具条	IT	1
location	IT	1
input	Other	1
1094	ACM	3
1095	Other	1
1095	ACM	1
1096	ACM	1
竞赛	Other	4
竞赛	IT	1
竞赛	ACM	3
1090	Other	1
1091	ACM	5
1093	ACM	1
1099	ACM	1
sorting	Other	2
sorting	ACM	6
d	Other	4
d	ACM	6
marquee	Other	1
求含	ACM	1
一类	ACM	1
邀请赛	ACM	1
1322	ACM	1
1321	ACM	2
1326	ACM	1
1324	ACM	1
1325	ACM	3
继承	Other	1
spring	Other	2
spring	ACM	1
1329	ACM	1
amicable	ACM	1
怎样	Other	1
怎样	IT	1
求和	Other	4
求和	ACM	3
光谱	Other	1
入门教程	Other	1
入门教程	ACM	3
dating	ACM	3
上传	Other	3
上传	IT	1
be	Other	2
幻影	ACM	1
bg	Other	1
ba	Other	1
solrconfig	Other	1
pal4	Other	1
bp	ACM	1
观战	Other	1
by	Other	9
by	ACM	3
主席	Other	1
递归	Other	4
递归	ACM	4
历练	Other	1
repair	ACM	1
into	Other	1
資料	IT	1
servers	Other	1
appropriate	Other	1
红色	ACM	1
无人	Other	1
sightseeing	ACM	4
4063	ACM	1
span	ACM	1
4067	ACM	1
spam	Other	1
u7	Other	1
状压	ACM	4
fzu	Other	5
fzu	ACM	3
:	Other	45
:	IT	7
:	ACM	40
着	Other	3
着	ACM	2
3601	ACM	1
atlantis	Other	1
atlantis	ACM	5
组合	Other	6
组合	IT	2
组合	ACM	3
之物	Other	1
用户	Other	1
用户	IT	2
linq	IT	1
gdcpc	Other	1
久违	Other	1
10.18	Other	1
link	Other	1
link	ACM	1
觉得	ACM	2
10.11	Other	1
line	ACM	3
做	Other	7
做	IT	1
做	ACM	9
10.14	Other	1
10.16	Other	1
cid	ACM	1
第二年	Other	1
up	Other	1
up	IT	2
up	ACM	6
分解	ACM	5
程序设计	Other	3
程序设计	IT	3
程序设计	ACM	2
概率	ACM	1
々	Other	1
广场	Other	2
defined	Other	1
parser	Other	2
笔记	Other	23
笔记	IT	12
笔记	ACM	3
char	Other	2
上下	Other	1
则	Other	2
coder	Other	1
codes	ACM	1
invalid	Other	1
frogger	ACM	1
千	Other	1
千	ACM	1
gardenia	Other	1
robots	ACM	1
变	ACM	1
碎念	Other	1
选关	Other	1
lang	IT	2
erous	ACM	1
正整数	Other	1
出炉	IT	1
holey	ACM	1
点阵图	IT	1
拓扑	Other	1
拓扑	ACM	9
笔试	Other	2
笔试	IT	1
0x077cb531	Other	1
国际	Other	1
南京航空航天大学	ACM	1
鹧鸪天	Other	1
oracle	IT	7
95e	Other	1
hello	Other	3
hello	IT	1
hello	ACM	1
code	Other	4
code	ACM	6
hashmap	IT	1
ctabctrl	Other	1
实录	Other	1
highways	ACM	4
正方形	Other	1
仙剑	Other	1
：	Other	34
：	IT	18
：	ACM	5
二十五个	Other	1
amalgamation	ACM	1
未	Other	2
未	ACM	2
send	Other	1
维修	ACM	1
团队	Other	1
必	Other	1
一片	Other	1
指向	Other	1
回归	Other	1
dpeqn	Other	1
刷新	Other	1
刷新	IT	1
mixing	Other	1
新专辑	Other	1
写法	Other	1
第四	Other	1
第四	ACM	1
tri	Other	2
magic	ACM	2
transmission	ACM	1
try	Other	2
race	ACM	1
1665	ACM	1
1664	ACM	3
1663	ACM	1
网刷	IT	1
赤裸裸	ACM	2
sgu139	Other	1
坚持	Other	1
死亡	Other	1
抽象	Other	2
抽象	IT	1
hungary	Other	1
2825	ACM	2
追踪	ACM	1
index	Other	1
index	ACM	2
年份	IT	1
3381	ACM	2
1490	ACM	1
测验	Other	1
xxxxxxxxx	Other	1
1409	ACM	1
1408	ACM	2
1401	Other	1
1401	ACM	5
1400	ACM	2
openjudge	Other	6
openjudge	IT	2
1406	ACM	2
1405	ACM	2
wireshark	Other	1
4217	ACM	1
判断	Other	10
判断	IT	4
判断	ACM	6
名次	ACM	1
1545	ACM	1
let	Other	1
let	ACM	1
ubuntu	Other	19
ubuntu	IT	4
1542	ACM	2
great	Other	1
great	ACM	1
计算机网络	Other	1
cte	Other	1
1930	ACM	1
{	Other	2
1936	ACM	2
大家	Other	6
3267	Other	1
sgu	Other	38
sgu	ACM	2
3268	ACM	5
tools	Other	1
causal	ACM	1
摘自	Other	1
pawn	Other	1
zip	IT	1
版时	IT	1
next	Other	5
next	ACM	1
库	Other	2
库	IT	1
汉诺塔	ACM	3
兼职	Other	1
о	Other	1
う	Other	1
批处理	Other	2
批处理	IT	1
歌	Other	1
1242bfs	ACM	1
balls	ACM	1
this	Other	1
this	IT	1
challenge	ACM	2
noip2011	Other	1
noip2010	Other	1
noip2010	ACM	1
process	Other	1
process	ACM	4
lock	ACM	2
slim	ACM	1
fprintf	Other	1
招牌	Other	1
道题	ACM	2
destroying	ACM	1
用法	Other	24
用法	IT	6
用法	ACM	2
静好	Other	1
人	Other	20
人	IT	1
人	ACM	4
节点	Other	1
blocks	ACM	2
大学	Other	10
大学	IT	1
pigs	ACM	1
杭州	ACM	1
病毒	Other	2
病毒	ACM	2
公钥	Other	1
第二课	Other	1
优势	ACM	1
晚睡	Other	4
redundant	ACM	1
element	Other	1
allow	Other	1
恶搞	Other	1
光棍节	ACM	1
producer	Other	1
move	ACM	1
lpctstr	Other	1
3414	ACM	3
3415	ACM	2
冲突	IT	1
3410	ACM	1
3411	ACM	2
学生	Other	9
3418	ACM	1
呆住	Other	1
想到	Other	1
防火墙	Other	1
防火墙	IT	1
到	Other	12
到	IT	3
到	ACM	3
简易版	Other	1
2019	ACM	4
2018	ACM	3
2015	ACM	2
2014	ACM	3
2017	ACM	4
执行	Other	4
执行	IT	2
2011	Other	18
2011	IT	2
2011	ACM	12
2010	Other	19
2010	IT	4
2010	ACM	11
2013	ACM	2
2012	Other	33
2012	ACM	12
效果	Other	2
效果	IT	1
测试题	Other	1
python	IT	14
另类	Other	1
扫描	Other	1
扫描	ACM	1
rotation	ACM	1
realize	Other	1
显示器	IT	1
包加	ACM	1
水仙花	ACM	1
merge	Other	2
校赛	ACM	6
homogeneous	ACM	1
赚大钱	ACM	1
books	ACM	1
static	Other	2
static	IT	6
matrix	Other	1
matrix	ACM	6
'	Other	2
'	ACM	15
之美	IT	2
寓言	Other	2
setprecision	Other	1
谶语	Other	1
花生	Other	1
丢失	Other	1
常用命令	Other	1
常用命令	IT	6
牛	Other	2
链接	Other	4
链接	IT	2
shortest	ACM	2
安装文件	IT	1
could	Other	1
area	ACM	2
词法	IT	1
length	IT	2
length	ACM	1
贪吃蛇	ACM	1
pathname	IT	1
漫画	Other	1
relays	ACM	1
思绪	Other	1
简要	Other	1
软件开发	Other	1
分	Other	2
分	ACM	1
1340	Other	1
1346	ACM	1
与	Other	40
与	IT	15
与	ACM	7
筛法	Other	2
筛法	ACM	1
拒绝	Other	2
拒绝	IT	1
欢迎	Other	2
system	Other	1
system	IT	1
system	ACM	4
看法	Other	1
福地	ACM	1
iota	Other	1
嫁	Other	1
征服	Other	1
东瀛	Other	1
奖金	Other	1
grandpa	ACM	1
腾讯	Other	3
腾讯	IT	1
给	Other	13
给	ACM	1
第三方	Other	2
构图	ACM	5
变相	ACM	1
qsort	Other	7
qsort	ACM	2
能	Other	3
电子书	IT	1
稀疏	ACM	1
robot	ACM	1
tonight	Other	1
阻止	Other	1
信任	Other	1
4008	ACM	1
4009	ACM	1
边界	ACM	1
日月同辉	Other	1
4000	ACM	1
4001	ACM	2
推荐	Other	12
推荐	ACM	6
4003	ACM	1
4006	ACM	2
4007	ACM	2
爱	Other	1
chfppp	Other	1
3974	ACM	1
3629	ACM	1
autoproxy	Other	1
3621	ACM	1
3620	ACM	2
3623	ACM	1
3622	ACM	1
3625	ACM	1
3624	ACM	1
3627	ACM	1
快捷键	Other	2
快捷键	IT	3
cipher	Other	1
cipher	ACM	2
gss2	ACM	1
苦苦	ACM	1
device	Other	2
必做题	ACM	1
segment	Other	1
segment	ACM	1
基于	Other	5
基于	IT	1
基于	ACM	1
笛卡儿	Other	1
aaaaaaaaaaaa	Other	1
版本	Other	3
版本	IT	1
版本	ACM	2
文本	Other	3
painting	ACM	2
培训	Other	1
虚拟机	Other	1
虚拟机	IT	2
乔布斯	Other	2
黑防	Other	1
事件	Other	2
事件	IT	1
rough	ACM	1
economist	Other	1
点双	ACM	1
noip	Other	2
jar	Other	2
jan	Other	1
直径	ACM	1
机会	Other	1
2464	ACM	1
showproblem	ACM	10
2461	ACM	1
2462	ACM	1
lucky	Other	1
lucky	ACM	1
线到	Other	1
db2	Other	1
shaping	Other	1
点积叉积	ACM	1
h	Other	5
h	IT	2
h	ACM	4
割点	ACM	1
戴旭	Other	1
操作	Other	8
操作	IT	6
之神	ACM	1
guessing	ACM	1
二	Other	5
二	IT	1
二	ACM	1
uiimagepickercontrollerdelegate	IT	1
edition	IT	1
server2008	Other	1
回家	Other	3
由	ACM	2
获取	Other	4
获取	IT	10
directx	Other	1
价值	Other	1
意犹未尽	Other	1
回不去	Other	2
不太会	Other	1
ends	ACM	1
weiren2006	Other	1
lg	Other	1
lg	ACM	1
灰鸽子	Other	1
configuration	Other	1
包含	Other	1
1649	ACM	2
1648	ACM	1
山东省	ACM	1
保护	Other	2
tle	ACM	4
事业	Other	2
boyer	ACM	1
cn	ACM	18
cl	Other	1
cc	Other	1
一看	Other	1
cf	Other	4
cf	ACM	2
cd	Other	2
解读	Other	1
ind00	Other	1
cs	Other	1
2806	ACM	1
2807	ACM	2
若干	Other	1
若干	ACM	1
1423	ACM	6
1422	ACM	1
1425	ACM	5
balloonists	ACM	1
8.6	Other	1
3365	ACM	1
区分	Other	1
3362	ACM	1
genetic	ACM	1
龙血树	Other	1
有些	Other	1
c#	IT	20
焦点	Other	2
仍	Other	1
获利	ACM	1
5555	IT	1
看到	Other	3
语句	IT	2
2016	ACM	2
牢骚	Other	2
ultra	ACM	3
求强	ACM	2
vc	Other	9
vc	IT	4
单峰函数	ACM	1
聚会	Other	1
vi	Other	2
vk	Other	4
site	Other	1
site	ACM	6
vs	ACM	2
后缀	Other	4
后缀	ACM	6
aspnetdb	IT	1
改进	Other	1
根	ACM	1
android	IT	28
胜利	ACM	3
phi	ACM	1
2186popular	ACM	1
v7	Other	1
点到	Other	1
php	IT	10
php	ACM	13
传颂	Other	1
加分	Other	1
元旦	Other	1
patterns	Other	1
patterns	ACM	2
有个	Other	1
command	Other	3
command	ACM	2
3105	ACM	1
polya	ACM	2
drawing	ACM	1
mathematica	Other	1
户口	Other	1
定义	Other	1
定义	IT	2
less	Other	1
less	ACM	1
dissatisfying	ACM	1
glut	Other	5
谈谈	Other	1
谈谈	ACM	1
clocks	Other	1
clocks	ACM	1
型号	Other	1
p2011	ACM	4
八题	ACM	1
去世	Other	1
web	Other	5
web	IT	2
web	ACM	2
跟	Other	1
疲劳	Other	1
近期	Other	1
混合	IT	1
混合	ACM	2
月赛	Other	3
dest	Other	2
版	Other	9
版	IT	3
版	ACM	12
图像	Other	3
图像	ACM	1
gopher	ACM	1
老题	Other	1
tick	ACM	2
描述	Other	1
算术题	Other	1
黄岩岛	Other	1
令人	Other	3
2255	ACM	5
2253	ACM	1
破解	IT	8
2250	ACM	2
英文	Other	2
英文	IT	1
grids	Other	1
加入	Other	1
栏	Other	1
置	Other	1
transport	ACM	3
2785	ACM	2
2780	ACM	1
做个	Other	3
2782	Other	1
全攻略	Other	1
2079	ACM	1
注意事项	Other	2
注意事项	IT	1
2073	ACM	1
2072	ACM	1
2077	Other	1
2075	ACM	2
2074	Other	1
集成	Other	1
集成	IT	1
散列值	Other	1
南极	Other	1
schedule	ACM	3
selecting	ACM	1
之	Other	28
之	IT	14
之	ACM	8
邻接	Other	1
邻接	ACM	3
sister	ACM	1
循环体	IT	1
登录	Other	1
登录	IT	1
自	Other	3
测试人员	Other	1
chrome	Other	3
放大器	Other	1
software	ACM	1
指南	IT	2
定位	Other	1
定位	IT	2
为儿	Other	1
beiju	ACM	1
roads	Other	3
roads	ACM	8
一生	Other	1
pairing	ACM	1
地	Other	3
而且	IT	1
9.0	IT	1
教育部	Other	1
36th	ACM	6
construction	Other	1
construction	ACM	1
站	Other	3
站	ACM	2
count	Other	3
count	ACM	3
验证	Other	1
验证	IT	3
验证	ACM	3
星期六	Other	1
numpy	Other	1
短路	Other	3
短路	ACM	14
谈起	Other	1
右	Other	1
meta	Other	1
ｏ	Other	2
problem	Other	11
problem	ACM	35
夏休	Other	1
找	Other	10
找	ACM	3
sscanf	Other	3
七种	Other	2
int	Other	7
int	IT	1
―	ACM	2
毛泽东	Other	1
考试	Other	6
inc	ACM	2
过	Other	3
过	ACM	2
源码	Other	3
getopt	IT	1
连接	Other	3
连接	IT	5
准确	Other	1
准确	IT	1
论坛	Other	2
做作	Other	1
元音	ACM	1
chance	ACM	1
ghost	IT	1
第六	Other	1
第六	ACM	1
dota	Other	3
dota	ACM	2
铁路	Other	1
倒计时	IT	1
1364	ACM	6
1365	ACM	2
3193	ACM	3
起	IT	1
参与	Other	1
3198	ACM	1
降级	IT	1
挂	Other	1
挂	IT	1
幂求	Other	1
树形图	Other	2
树形图	ACM	2
好题	ACM	1
4027	ACM	1
ver2	Other	1
entropy	ACM	1
反串	Other	1
4028	ACM	1
const	Other	2
三维	ACM	2
bike	Other	1
matlab	Other	6
spec	Other	1
史	Other	1
爬取	Other	1
博客地址	Other	1
心爱	Other	1
tickets	Other	1
一点	Other	7
一点	ACM	2
三线	Other	1
cmd	Other	4
delegate	Other	1
有环	ACM	1
其	Other	2
297	Other	1
297	ACM	1
回来	ACM	1
cmp	Other	1
cmp	ACM	1
晚上	Other	1
晚上	ACM	1
phones	ACM	3
事物	Other	1
uestc	Other	2
uestc	ACM	1
approximation	ACM	1
visio2010	IT	1
panda	ACM	1
machines	Other	1
真爽	Other	1
管理系统	Other	6
+	Other	48
+	IT	9
+	ACM	95
沁园春	Other	1
大战	IT	2
大战	ACM	1
使用指南	Other	2
赛区	IT	1
赛区	ACM	7
2442	ACM	1
j2e	Other	1
2447	ACM	1
2444	ACM	1
dreadful	ACM	1
静态	IT	2
2448	ACM	1
2449	ACM	4
irisskin2	Other	1
zjnu1308	Other	1
greedy	Other	1
也	Other	10
也	IT	1
也	ACM	1
出成	ACM	1
宝典	IT	1
不错	Other	2
不错	ACM	2
最后	Other	5
2736	ACM	1
随想	Other	1
点滴	Other	1
getchar	ACM	1
广东省	ACM	1
产生	Other	1
产生	IT	1
coins	Other	1
coins	ACM	2
4300kmp	ACM	1
星级	Other	1
fractions	ACM	2
多边形	Other	2
多边形	ACM	2
观察者	IT	2
recev	Other	1
晚	Other	1
迟	Other	1
3207	ACM	1
1990	ACM	1
1992	ACM	2
3203	ACM	1
3201	ACM	1
1996	ACM	1
1999	ACM	1
更改	Other	3
eclipse	Other	9
eclipse	IT	3
林艳	Other	1
偶	ACM	1
老	Other	1
老	IT	1
明天	Other	3
明天	ACM	2
2864	ACM	1
圖片	IT	1
优雅	Other	1
mvc	Other	2
mvc	IT	1
1199	ACM	2
1198	ACM	2
matrix67	Other	3
recovery	ACM	3
接上	ACM	3
3342	ACM	1
mouse	ACM	1
3341	ACM	1
1195	Other	1
1195	ACM	7
3347	ACM	1
1197	ACM	1
1196	ACM	1
嵌套	Other	1
嵌套	IT	1
吹	Other	4
4255	ACM	1
4257	ACM	1
哎	Other	1
科目	Other	1
ural1698	Other	1
ms05039	Other	1
时候	Other	3
填空	IT	1
order	Other	1
虽然	ACM	1
office	ACM	2
再	Other	2
再	ACM	4
6.6	Other	1
pascal	ACM	1
看海	Other	1
japan	ACM	2
mayor	ACM	1
宣布	Other	1
ecjtu	Other	1
ecjtu	ACM	1
下降	Other	4
下降	ACM	2
认证	Other	1
450	Other	1
下限	Other	1
水	Other	4
水	ACM	8
不容忽视	Other	1
them	Other	1
them	ACM	3
safe	Other	2
swjtu	Other	1
事务处理	Other	1
语法	Other	2
语法	IT	6
ahui	ACM	2
bang	ACM	1
背包	Other	11
背包	ACM	23
they	Other	1
才能	Other	2
才能	ACM	1
冗余	ACM	1
swpu	ACM	1
getstartupinfo	Other	1
l	Other	1
面试	Other	3
面试	IT	2
面试	ACM	1
突然	Other	1
371	ACM	1
同余	Other	1
同余	ACM	1
list	Other	5
list	IT	1
list	ACM	3
loge	ACM	1
回文	Other	2
回文	ACM	4
加	ACM	1
千岩	Other	1
练习赛	Other	2
network	Other	2
network	ACM	7
路线	ACM	1
sprintf	Other	3
idiot	ACM	1
部分	Other	5
部分	IT	2
部分	ACM	2
sliding	Other	1
sliding	ACM	4
standard	IT	2
学习	Other	38
学习	IT	18
学习	ACM	4
2275	ACM	1
2271	ACM	1
2273	ACM	1
2278	ACM	1
释放出来	Other	1
线性代数	Other	1
切水题	Other	1
报道	Other	1
下面	IT	1
cookies	IT	3
对照表	Other	1
another	ACM	2
轻微	Other	1
2051	ACM	1
2050	ACM	3
2054	ACM	2
2057	ACM	1
2056	ACM	1
2059	ACM	1
slidetoggle	Other	1
10628	ACM	1
希尔	Other	1
希尔	IT	1
compromise	Other	1
compromise	ACM	1
11626	ACM	1
计算	Other	14
计算	ACM	15
加法	IT	1
加法	ACM	1
john	Other	1
楼爷	Other	1
研究生	Other	4
连连看	IT	1
连连看	ACM	2
子	Other	9
子	ACM	13
团	Other	1
不难	ACM	2
百度	Other	8
百度	ACM	2
lucas	Other	1
lucas	ACM	1
有点	Other	2
target	Other	1
查看	IT	1
奇怪	ACM	1
kth	ACM	1
捕风捉影	Other	1
powers	ACM	1
逍	Other	1
纯净	Other	1
严蔚敏	Other	1
函数调用	Other	2
英语翻译	Other	1
laden	Other	1
不降	ACM	1
学会	ACM	2
参数	Other	4
参数	IT	2
基础教程	IT	2
权	Other	1
权	ACM	2
秘籍	Other	4
里	Other	5
里	IT	2
里	ACM	1
stripies	ACM	1
机器人	Other	1
哪里	Other	1
splaytree	ACM	1
铺	ACM	1
ftpd	Other	1
钉子	ACM	1
入口	Other	1
迅速	IT	1
２	Other	2
一世	Other	1
十五	IT	1
判断题	IT	1
设计	IT	2
设计	ACM	1
真的	Other	3
真的	ACM	1
palindrome	Other	1
palindrome	ACM	7
连通性	ACM	1
级	Other	1
一个	Other	30
一个	IT	4
一个	ACM	4
赵本山	Other	1
version	Other	1
其他	Other	1
其他	IT	1
iptables	Other	1
do	Other	3
do	IT	1
定理	Other	12
定理	ACM	12
de	Other	1
de	ACM	1
儲存	IT	1
dc	Other	1
指标	ACM	1
roundabout	Other	1
du	IT	1
ds	Other	1
dp	Other	16
dp	ACM	86
句	Other	2
菲律宾	Other	1
414	ACM	1
1384	ACM	1
1385	ACM	3
1386	Other	1
1387	Other	1
1380	ACM	1
1382	ACM	2
1383	ACM	1
阶段	Other	2
一些	Other	18
一些	IT	6
atousk	Other	1
状态	Other	3
状态	IT	1
状态	ACM	17
十个	Other	1
十个	ACM	1
首字母	Other	1
首字母	ACM	1
arcane	ACM	5
逆序	ACM	4
we	ACM	2
wa	ACM	1
其中	IT	1
想法	Other	1
想法	ACM	2
必胜	Other	1
自信	Other	1
倦怠	Other	1
cow	Other	1
cow	ACM	9
modular	ACM	1
biorhythms	ACM	1
对齐	Other	3
对齐	IT	1
com	Other	2
安卓	IT	1
保存	IT	1
写写	Other	4
启动项	IT	1
tony	ACM	1
第四篇	Other	1
equations	ACM	1
本	Other	5
析构	Other	2
几题	ACM	1
2429	ACM	2
场景	Other	1
研究	Other	4
研究	IT	1
8128u	Other	1
东东	Other	1
prison	ACM	1
一位	Other	1
一位	ACM	1
divisor	ACM	1
aix	ACM	1
gnu	IT	1
经过	IT	1
经过	ACM	1
李植炜	Other	1
air	ACM	2
血液	Other	1
走	Other	3
走	ACM	1
写出	Other	1
结构	Other	3
结构	ACM	1
worldcup	Other	1
警示	Other	1
观光	ACM	1
多元	Other	1
背景色	Other	1
cond	Other	1
渝	Other	1
1815	ACM	2
1816	ACM	1
1811	ACM	1
1813	ACM	1
置换	ACM	1
进来	Other	2
冰粥	Other	1
log4j	Other	2
身份	Other	1
初试	Other	1
nio	IT	1
nim	Other	1
nim	ACM	1
线段	Other	10
线段	ACM	35
至今	ACM	1
教会	Other	1
跪拜	Other	1
第一轮	ACM	1
3229	ACM	1
1979	Other	1
1979	ACM	1
1978	ACM	2
1977	Other	1
3224	ACM	1
humble	Other	1
1973	ACM	2
eps	Other	2
3223	ACM	1
3222	ACM	1
千寻	Other	1
contact	Other	1
contact	ACM	2
凸	Other	1
凸	ACM	1
musical	ACM	1
吸墨	IT	1
正确	ACM	1
2849	ACM	1
2846	ACM	1
2845	ACM	1
1695gcd	ACM	1
2840	ACM	1
2841	ACM	2
3320	ACM	1
3321	ACM	2
3322	ACM	1
3323	ACM	1
3325	ACM	1
3326	ACM	1
3328	ACM	1
iplimage	Other	1
8.10	Other	1
8.10	IT	1
adding	Other	1
adding	ACM	2
弦	Other	1
各大	Other	1
太	Other	1
搬	Other	1
farey	ACM	1
opencv	Other	2
spread	ACM	1
board	Other	1
优酷	Other	1
viking	Other	1
maya	ACM	3
lcs	ACM	1
电脑	Other	2
电脑	IT	1
大连网	ACM	1
美好	Other	1
lca	Other	3
lca	ACM	7
20100508	ACM	2
爱情故事	Other	1
lcm	ACM	1
计组	Other	1
方程组	Other	1
等价	Other	1
534	Other	1
night	ACM	1
response	Other	1
response	IT	1
鱼	Other	1
539	Other	1
3299	ACM	2
mazes	ACM	1
笔记本	IT	1
标准	IT	1
标准	ACM	1
borg	ACM	1
启程	Other	1
3297	ACM	1
借机	IT	1
没有	Other	8
没有	IT	1
没有	ACM	1
/	Other	26
/	IT	28
/	ACM	115
美妙	ACM	1
3811	ACM	1
汇	Other	1
kruskal	Other	3
kruskal	ACM	4
上网	Other	1
4002	ACM	1
就要	Other	1
fermat	Other	1
post	IT	1
post	ACM	4
3626	ACM	1
方阵	Other	1
properties	Other	1
obj	Other	6
利与弊	Other	1
轻松	Other	1
轻松	IT	6
神器	Other	1
有用	Other	1
判定	Other	1
判定	ACM	4
horizon	ACM	3
d64	Other	1
chengdu	ACM	5
float	Other	1
bound	ACM	1
奔小康	ACM	1
balanced	ACM	2
天津	ACM	2
jdbc	Other	2
compression	ACM	2
带	Other	3
带	IT	1
そ	Other	2
机理	IT	1
前段时间	Other	1
安全	Other	1
way	ACM	2
附件	Other	1
tcpdump	IT	1
war	Other	1
war	ACM	3
苹果	ACM	1
lowest	ACM	1
性能	Other	1
性能	IT	5
encoder	ACM	1
哈工大	Other	1
骗子	IT	1
进	Other	1
词典	Other	1
2219	ACM	1
是不是	Other	1
maximum	ACM	1
mtk	Other	4
最大公约数	Other	1
mtl	Other	2
棋盘	Other	1
棋盘	ACM	3
文字	Other	2
法线	Other	1
者	IT	2
moore	ACM	1
天涯	Other	3
luffy	ACM	1
多线程	IT	3
儿子	Other	1
报错	Other	1
holding	Other	1
test	Other	3
test	ACM	1
2010.7	ACM	1
属性	Other	4
属性	IT	2
附上	Other	1
brothers	ACM	1
大数	Other	5
大数	ACM	4
鼓励	Other	2
命令	Other	10
命令	IT	12
联通	ACM	2
mondriaan	ACM	1
千年	Other	1
昨天	ACM	1
零	Other	1
数学分析	Other	1
lineup	ACM	2
车位	Other	1
逆置	Other	1
看来	Other	1
欧几里得	ACM	2
global	IT	1
空白页	Other	1
【	Other	96
【	IT	15
【	ACM	72
连同	Other	1
当中	Other	1
当中	IT	1
battle	ACM	1
会	Other	7
rectangles	Other	2
rectangles	ACM	2
graph	Other	1
graph	ACM	5
欧几里德	ACM	4
flash	IT	1
jvm	Other	1
傻	Other	1
老天爷	ACM	1
division	ACM	1
服务	Other	2
brownie	ACM	2
名家	Other	1
anonymous	ACM	1
trouble	ACM	3
讨论一下	ACM	1
贴图	Other	1
七个	Other	1
gui	Other	1
p	Other	22
p	ACM	2
标志	IT	1
标志	ACM	1
brave	ACM	2
表达	Other	1
乡关	Other	1
cost	ACM	2
phpunit	Other	1
创业项目	IT	1
2983	ACM	1
点权	ACM	4
2987	ACM	1
2985	ACM	2
2984	Other	1
好多好多	Other	1
г	Other	1
1018	Other	2
1018	ACM	1
1019	Other	2
1019	ACM	1
1014	ACM	8
1015	Other	1
1015	ACM	2
1016	Other	2
1016	ACM	4
1017	Other	1
1017	ACM	2
1010	ACM	9
1011	ACM	8
1012	ACM	5
1013	ACM	4
alphacode	ACM	1
犯二	Other	1
coloring	ACM	3
易犯	IT	1
影评	Other	1
精确	ACM	2
apache	IT	5
多少	Other	3
change	ACM	1
treemap	ACM	1
修炼	Other	1
万疯	Other	1
年级	IT	1
客车	Other	1
最小	Other	19
最小	ACM	25
9.10	Other	1
最少	ACM	1
基类	IT	1
buttons	ACM	1
访问控制	IT	1
1009fatmouse	ACM	1
信息化	Other	1
live	Other	1
拼音输入	Other	1
女博士	Other	1
错误信息	Other	1
ctype	Other	1
头发	Other	1
数据表	IT	2
诗	Other	2
诗	ACM	1
虚表	IT	1
个题	Other	1
求次	ACM	1
九讲	Other	2
fortified	ACM	1
cap	Other	1
cat	Other	1
cat	ACM	1
can	ACM	1
关闭	Other	3
监测	Other	1
expanding	ACM	1
nemo	ACM	1
从此	IT	1
男孩	Other	3
substring	ACM	2
一定	Other	2
一定	IT	1
一定	ACM	1
圆上	Other	1
div2	Other	3
div2	ACM	1
div1	Other	3
div1	ACM	1
后续	ACM	1
有空	Other	1
wythoff	ACM	1
2942	ACM	2
模拟退火	ACM	1
回溯	Other	3
回溯	ACM	1
格林童话	Other	1
product	ACM	1
预测	Other	1
staircase	Other	1
southern	Other	1
谜题	IT	1
美国	Other	2
1054	ACM	1
神奇	Other	3
神奇	ACM	1
皮卡车	Other	1
remember	Other	1
1431	ACM	1
索引	Other	1
改为	ACM	1
图书管	Other	5
链	IT	3
反编译	Other	1
pipe	Other	1
．	Other	1
statistical	ACM	1
递推	ACM	7
1836	Other	1
1836	ACM	1
1837	Other	1
1837	ACM	2
1838	ACM	2
3790	ACM	1
3793	ACM	1
forms	ACM	2
2155	ACM	7
window	Other	4
window	IT	1
window	ACM	8
2157	ACM	1
2403	ACM	4
2152	ACM	1
2401	ACM	2
2159	ACM	1
作用	Other	1
作用	IT	1
2409	ACM	2
毁	Other	1
non	Other	1
non	IT	1
noi	ACM	13
奉献	ACM	1
种	Other	4
种	IT	1
种	ACM	1
1951	ACM	1
1952	ACM	1
not	Other	2
not	IT	1
not	ACM	1
项国托	Other	1
nov	Other	2
now	Other	2
discuss	ACM	2
inversion	Other	1
inversion	ACM	1
万圣节	Other	1
3247	ACM	1
上班	Other	1
183a	ACM	1
隐藏	Other	3
隐藏	IT	1
详述	Other	1
高精度	ACM	7
gaussian	ACM	1
小	Other	12
小	IT	4
小	ACM	9
gbk	Other	1
1480	ACM	1
1486	Other	1
1486	ACM	1
大校	ACM	1
1484	ACM	1
operand	Other	1
3307	ACM	1
3304	ACM	2
dirname	IT	1
3302	ACM	2
pills	ACM	1
3300	ACM	1
性质	ACM	1
主打	Other	1
space	Other	1
space	ACM	1
increase	Other	1
聪明	Other	1
聪明	ACM	1
rational	IT	1
弹	Other	1
连通分支	ACM	1
rebuilding	ACM	2
编程	IT	29
题意	ACM	3
才	Other	3
才	ACM	3
话题	Other	1
唯一	ACM	1
空值	IT	1
模板	Other	18
模板	IT	1
模板	ACM	16
card	Other	1
card	ACM	1
乳腺	Other	2
通用	Other	2
最快	IT	1
最快	ACM	1
roadblocks	Other	1
518	Other	1
2066	ACM	3
生物	Other	1
invitation	ACM	2
画册	Other	1
摄像头	Other	1
lambda	Other	1
1227	ACM	4
1226	ACM	1
1225	ACM	1
1222	ACM	3
1221	ACM	1
1229	ACM	1
1228	ACM	1
impossible	ACM	1
xp	Other	4
xp	IT	1
衍论	ACM	1
之一	Other	1
之一	IT	1
之一	ACM	2
jugs	ACM	1
四省赛	Other	1
checker	ACM	2
大概	Other	2
大概	ACM	1
