望京	2室1厅1卫 	 75 	None	 2	 东西向 	4300
望京	2室1厅1卫 	 94 	None	 14	 东南向 	5200
望京	2室1厅1卫 	 75 	None	 3	 南北向 	4300
宋家庄	1室 	 60 	None	 8	 南向 	3000
大山子	2室1厅1卫 	 84 	 精装修 	 8	 南北向 	2900
西三旗	3室2厅2卫 	 125 	None	 19	 东南向 	5500
霍营	2室1厅1卫 	 65 	None	 3	 南北向 	3000
六里桥	1室1厅1卫 	 60 	 精装修 	 14	 东向 	3950
北苑	1室1厅1卫 	 56 	 精装修 	 12	 东向 	3900
安贞	3室1厅1卫 	 85 	 精装修 	 15	 南北向 	5500
上地	3室 	 12 	None	 2	 南北向 	850
东大桥	2室1厅1卫 	 50 	None	 3	 南向 	4000
世纪城	2室2厅2卫 	 100 	None	 1	 南向 	10500
东大桥	1室1厅1卫 	 45 	None	 5	 东向 	6500
天通苑	3室 	 18 	None	 9	 东向 	450
清河	1室1厅1卫 	 50 	 中等装修 	 2	 南向 	2900
工体	1室1厅1卫 	 53 	None	 6	 西向 	4300
马家堡	2室1厅1卫 	 68 	 精装修 	 5	 南北向 	3500
西直门	2室1厅1卫 	 65 	 精装修 	 5	 南向 	3800
岳各庄	2室2厅1卫 	 105 	None	 5	 南北向 	5300
良乡	1室 	 15 	None	 1	 南北向 	350
岳各庄	2室1厅1卫 	 63 	None	 7	 西北向 	3800
岳各庄	2室1厅1卫 	 89 	None	 3	 南向 	4800
卢沟桥	1室1厅1卫 	 60 	None	 3	 北向 	3800
卢沟桥	3室2厅2卫 	 115 	None	 6	 南北向 	5300
定福庄	1室1厅1卫 	 52 	 精装修 	 9	 南向 	2200
天通苑	3室 	 10 	None	 5	 南向 	500
西直门	2室 	 6 	None	 11	 南北向 	600
公主坟	1室1卫 	 38 	 精装修 	 2	 北向 	3200
方庄	2室1厅1卫 	 70 	 豪华装修 	 4	 西向 	4350
方庄	2室1厅1卫 	 90 	 豪华装修 	 10	 南向 	4300
垡头	2室 	 82 	None	 27	 东南向 	2900
回龙观	3室2厅2卫 	 125 	 精装修 	 2	 南北向 	4300
回龙观	2室1厅1卫 	 80 	 精装修 	 2	 南北向 	2900
宋家庄	2室 	 75 	None	 2	 南向 	3300
上地	3室 	 22 	None	 2	 南北向 	1650
北关环岛	2室 	 18 	None	 3	 南向 	1150
天通苑	3室 	 20 	None	 9	 南向 	800
西二旗	3室 	 10 	None	 17	 南向 	650
西直门	3室 	 18 	None	 3	 南向 	1600
定福庄	1室1厅1卫 	 40 	 精装修 	 13	 北向 	3300
黄村	2室1厅1卫 	 90 	 中等装修 	 3	 南向 	1800
世纪城	2室1厅1卫 	 90 	None	 6	 东向 	6500
苏州桥	3室1厅1卫 	 95 	 精装修 	 13	 东南向 	5900
西罗园	1室1厅1卫 	 65 	 精装修 	 6	 南向 	2300
果园	2室2厅2卫 	 93 	 精装修 	 5	 南北向 	3900
果园	2室1厅2卫 	 105 	 精装修 	 2	 南北向 	3500
玉泉路	2室1厅1卫 	 55 	 精装修 	 3	 南北向 	2300
双井	3室2厅2卫 	 144 	None	 21	 南北向 	14000
燕郊	1室1厅1卫 	 56 	 精装修 	 15	 南向 	1300
西三旗	2室1厅1卫 	 90 	 精装修 	 9	 南北向 	4500
朝青板块	1室 	 60 	None	 6	 东向 	3000
宋家庄	2室 	 95 	None	 10	 南向 	4300
科技园区	1室 	 40 	None	 4	 西向 	3000
西二旗	2室1厅1卫 	 93 	None	 3	 南北向 	5000
六里桥	1室 	 60 	 精装修 	 12	 南向 	3900
方庄	1室1厅1卫 	 38 	 精装修 	 20	 南向 	3000
东四	1室1厅 	 30 	 精装修 	 1	 南向 	2700
果园	2室1厅1卫 	 90 	 精装修 	 3	 南北向 	3300
赵公口	2室1厅1卫 	 60 	None	 4	 南北向 	3600
鲁谷	2室 	 89 	None	 12	 南北向 	5800
定福庄	2室1厅1卫 	 75 	 精装修 	 5	 南北向 	3100
北大地	1室1厅1卫 	 60 	 精装修 	 5	 西向 	2800
沙河镇	1室1厅1卫 	 32 	 精装修 	 2	 南向 	1000
天通苑	3室 	 14 	None	 3	 南向 	1100
定慧寺	3室1厅1卫 	 88 	 精装修 	 4	 南北向 	4600
朝阳	2室1厅1卫 	 60 	 中等装修 	 4	 南北向 	3750
紫竹桥	1室1厅1卫 	 50 	 精装修 	 12	 南向 	3600
卢沟桥	2室1厅1卫 	 50 	 精装修 	 3	 南北向 	2200
苏州街	2室1厅1卫 	 65 	 精装修 	 3	 南北向 	4500
旧宫	4室 	 18 	None	 1	 西向 	1400
赵公口	1室1厅1卫 	 45 	 精装修 	 3	 南向 	2800
天通苑	3室 	 20 	None	 6	 东向 	1200
回龙观	2室 	 80 	None	 2	 南向 	4000
回龙观	3室 	 24 	None	 3	 南北向 	1600
大屯	4室 	 16 	None	 9	 南向 	925
人民大学	3室 	 8 	None	 1	 南北向 	1500
西二旗	1室 	 50 	None	 2	 东西向 	2700
黄村	3室 	 18 	None	 10	 南向 	850
朝阳门	4室 	 10 	None	 6	 东向 	1050
学院路	2室1厅1卫 	 103 	 精装修 	 15	 南向 	6500
赵公口	2室1厅1卫 	 75 	 精装修 	 3	 南北向 	3400
马连道	1室1厅1卫 	 50 	 精装修 	 13	 南向 	3200
定福庄	1室1厅1卫 	 80 	 精装修 	 8	 南向 	4000
古城	2室1厅1卫 	 85 	 精装修 	 17	 南北向 	3400
右安门	3室1厅1卫 	 82 	 精装修 	 4	 南北向 	3800
南礼士路	2室1厅1卫 	 55 	None	 1	 东向 	5500
五棵松	1室1厅1卫 	 45 	 中等装修 	 5	 东西向 	2800
五棵松	2室1厅1卫 	 60 	 中等装修 	 2	 南北向 	3600
西直门	2室 	 129 	None	 11	 东南向 	600
天通苑	3室 	 20 	None	 6	 南向 	1000
方庄	1室 	 25 	None	 3	 东西向 	2050
回龙观	2室1厅1卫 	 90 	 精装修 	 3	 南北向 	3200
广安门	2室1厅1卫 	 90 	 精装修 	 12	 西向 	7200
东四十条	2室1厅1卫 	 60 	 中等装修 	 1	 南向 	3500
百子湾	2室 	 38 	None	 18	 南向 	1900
南礼士路	2室1厅1卫 	 60 	None	 4	 东西向 	5800
三里河	2室1厅1卫 	 68 	 精装修 	 16	 南向 	4800
垡头	2室 	 78 	None	 12	 东南向 	3000
五棵松	3室 	 20 	None	 3	 南向 	1600
管庄	2室1厅1卫 	 72 	 精装修 	 4	 南北向 	3000
亚运村	1室2厅1卫 	 52 	 精装修 	 11	 南向 	3300
展览路	2室1厅1卫 	 68 	 精装修 	 4	 南北向 	4300
月坛	1室1厅1卫 	 48 	 精装修 	 4	 南向 	3800
定慧寺	2室1厅1卫 	 65 	 中等装修 	 6	 南北向 	3200
常营	2室 	 85 	None	 16	 南向 	3800
五棵松	2室1厅1卫 	 65 	 精装修 	 5	 南北向 	3600
清河	1室1厅1卫 	 55 	 精装修 	 3	 南向 	2500
清河	2室1厅1卫 	 68 	 精装修 	 2	 南北向 	2800
清河	1室1厅1卫 	 55 	 精装修 	 3	 南向 	2300
奥运村	1室 	 50 	None	 1	 南向 	3500
天通苑	3室 	 10 	None	 27	 南向 	650
十里堡	1室1厅1卫 	 65 	 精装修 	 11	 南向 	5500
上地	1室1厅1卫 	 58 	 精装修 	 4	 南北向 	3500
沙河镇	2室1厅1卫 	 95 	 精装修 	 4	 南北向 	1600
胜利	3室 	 15 	None	 10	 北向 	1000
西北旺	3室 	 22 	None	 6	 南向 	1400
人民大学	1室1厅1卫 	 46 	 精装修 	 1	 南北向 	2900
知春路	1室1厅1卫 	 50 	 精装修 	 3	 南向 	3600
天通苑	3室 	 25 	None	 6	 东向 	1100
黄村	2室 	 18 	None	 17	 南向 	1000
清河	3室 	 18 	None	 5	 北向 	1000
天通苑	3室 	 20 	None	 5	 北向 	850
展览路	2室1厅1卫 	 75 	 精装修 	 5	 南北向 	4600
中关村	2室1厅1卫 	 68 	 精装修 	 2	 南北向 	4200
人民大学	1室1厅1卫 	 50 	 精装修 	 7	 南向 	5000
清河	1室1厅1卫 	 43 	None	 1	 南向 	2200
梨园	1室1厅1卫 	 60 	 精装修 	 11	 南向 	1950
牡丹园	1室1厅1卫 	 55 	 精装修 	 23	 东向 	5500
回龙观	1室1卫 	 47 	 精装修 	 2	 南北向 	3200
皂君庙	2室1厅1卫 	 65 	 精装修 	 4	 南北向 	4900
酒仙桥	2室1厅1卫 	 62 	 精装修 	 2	 南北向 	4300
新发地	1室1厅1卫 	 58 	 精装修 	 10	 东北向 	3300
魏公村	3室 	 152 	None	 3	 东南向 	1200
车道沟	2室1厅1卫 	 67 	 精装修 	 13	 东北向 	5300
清河	2室1厅1卫 	 100 	 精装修 	 14	 西北向 	4400
望京	1室1厅1卫 	 61 	 精装修 	 9	 南北向 	3100
小营	2室1厅1卫 	 75 	 精装修 	 3	 南向 	4200
天通苑	3室 	 35 	None	 27	 南向 	1800
黄村	2室 	 18 	None	 5	 南向 	900
东坝	3室2厅2卫 	 126 	None	 3	 南北向 	7000
东坝	2室2厅1卫 	 85 	None	 8	 南北向 	3600
天通苑	2室 	 20 	None	 6	 南向 	1000
朝阳门	1室1厅1卫 	 55 	None	 11	 南向 	5300
西直门	1室1厅1卫 	 55 	 中等装修 	 3	 南向 	4500
西直门	1室1厅1卫 	 45 	 中等装修 	 6	 南向 	3300
西直门	2室1厅1卫 	 75 	 中等装修 	 1	 西向 	4600
五棵松	2室1厅1卫 	 80 	 精装修 	 3	 南北向 	4500
六里桥	1室 	 60 	 精装修 	 12	 南向 	3900
马连道	1室1厅1卫 	 45 	 精装修 	 7	 西向 	3300
望京	3室2厅2卫 	 165 	None	 21	 南北向 	16000
回龙观	3室2厅2卫 	 125 	 简单装修 	 2	 南北向 	3500
花市	4室 	 30 	None	 3	 南向 	2300
媒体村	2室 	 30 	None	 32	 东向 	2660
霍营	1室1厅1卫 	 13 	 精装修 	 5	 北向 	1430
牡丹园	2室1厅1卫 	 15 	None	 3	 北向 	2500
马连洼	3室 	 18 	None	 22	 南向 	1150
宋家庄	2室 	 90 	None	 18	 南向 	4500
长辛店	2室 	 69 	None	 2	 南向 	2200
田村	1室1厅1卫 	 50 	 精装修 	 2	 南向 	3000
甘家口	2室1厅1卫 	 50 	None	 1	 南北向 	5360
黄村	2室 	 18 	None	 7	 南向 	900
天通苑	3室 	 26 	None	 26	 南向 	1550
丽泽桥	1室1厅1卫 	 63 	 精装修 	 3	 南向 	3100
洋桥	2室 	 16 	None	 11	 南向 	1600
马连洼	3室1厅1卫 	 94 	None	 1	 南向 	9500
国贸	1室1卫 	 40 	 精装修 	 5	 南向 	2500
陶然亭	2室1厅1卫 	 89 	None	 21	 东向 	9000
月坛	2室1厅1卫 	 63 	 精装修 	 5	 南北向 	5200
高碑店	3室2厅2卫 	 139 	 中等装修 	 6	 南北向 	6000
和义	2室1厅1卫 	 60 	 中等装修 	 3	 南北向 	2600
清河	2室2厅2卫 	 120 	 精装修 	 14	 南北向 	4300
房山城关	2室1厅1卫 	 59 	 精装修 	 4	 南北向 	1300
燕郊	1室1厅1卫 	 78 	 中等装修 	 30	 东向 	1300
燕郊	1室1厅1卫 	 43 	 精装修 	 14	 北向 	1300
天通苑	2室 	 97 	None	 5	 南北向 	4000
酒仙桥	3室 	 15 	None	 3	 南向 	2200
月坛	2室 	 25 	None	 3	 南向 	2800
清河	3室1厅1卫 	 110 	 精装修 	 14	 东南向 	5000
东大桥	2室1厅1卫 	 76 	 精装修 	 6	 南向 	4400
广安门	1室 	 33 	 精装修 	 16	 西向 	2800
天通苑	1室 	 10 	None	 -1	 南向 	350
玉泉营	2室1厅1卫 	 80 	None	 6	 南北向 	3600
方庄	2室2厅1卫 	 88 	 精装修 	 24	 东南向 	1760
马连道	1室1厅1卫 	 77 	 精装修 	 7	 南向 	4700
双桥	1室 	 20 	None	 2	 东西向 	600
德胜门	1室1厅1卫 	 57 	 精装修 	 2	 东西向 	4800
三元桥	2室1厅1卫 	 65 	 精装修 	 6	 南北向 	3900
马家堡	2室1厅1卫 	 120 	 精装修 	 8	 南向 	5000
王顶堤	1室 	 50 	None	 6	 南向 	1900
朝青板块	1室 	 11 	None	 1	 北向 	1450
光明	2室1厅1卫 	 70 	 精装修 	 3	 南北向 	2500
良乡	2室1厅1卫 	 83 	 中等装修 	 2	 南北向 	2200
新发地	1室 	 18 	None	 2	 西向 	800
安贞	2室 	 57 	None	 6	 南北向 	4500
双榆树	3室 	 25 	None	 6	 南向 	1800
昌平	1室1卫 	 35 	 精装修 	 8	 西向 	1000
望京	2室2厅1卫 	 108 	None	 12	 南北向 	8500
六里桥	2室1厅1卫 	 75 	 精装修 	 5	 南北向 	3300
燕郊	2室2厅1卫 	 92 	 精装修 	 11	 南向 	1700
天通苑	3室 	 15 	None	 15	 南向 	750
魏公村	2室 	 100 	None	 3	 南北向 	550
定福庄	1室1厅1卫 	 53 	 精装修 	 23	 南向 	2400
沙河镇	3室1厅1卫 	 100 	 豪华装修 	 2	 南北向 	3000
万柳	1室1厅1卫 	 100 	None	 1	 北向 	30000
常营	1室1厅1卫 	 50 	None	 13	 北向 	3400
天通苑	3室 	 133 	None	 5	 南向 	900
天通苑	2室 	 28 	None	 18	 东南向 	1600
天通苑	2室 	 12 	None	 8	 南向 	450
双井	2室1厅1卫 	 65 	 中等装修 	 2	 南向 	4500
东直门	2室1厅1卫 	 63 	 精装修 	 6	 南向 	4600
双桥	2室1厅1卫 	 90 	 精装修 	 8	 南向 	4300
岳各庄	1室1厅1卫 	 35 	 中等装修 	 5	 南北向 	2700
小西天	1室1厅1卫 	 40 	 精装修 	 2	 南北向 	3800
旧宫	1室1厅1卫 	 70 	 简单装修 	 6	 南北向 	2300
定福庄	1室1厅1卫 	 54 	 精装修 	 18	 南北向 	3200
右安门	1室1厅1卫 	 29 	None	 25	 南向 	3000
菜市口	3室2厅2卫 	 127 	 精装修 	 6	 南北向 	8500
大山子	2室 	 80 	None	 9	 南向 	2500
潘家园	1室 	 58 	None	 10	 南向 	3300
房山城关	2室1厅1卫 	 52 	 中等装修 	 5	 东西向 	850
右安门	1室1厅1卫 	 56 	 豪华装修 	 2	 南北向 	3000
西直门	3室 	 132 	None	 9	 东南向 	600
回龙观	3室2厅1卫 	 126 	None	 1	 南北向 	5500
武夷花园	2室1厅1卫 	 68 	None	 5	 南北向 	1900
立水桥	1室1厅1卫 	 58 	 精装修 	 3	 东向 	3600
百子湾	1室 	 25 	None	 5	 南向 	2700
媒体村	2室2厅2卫 	 126 	 精装修 	 11	 南北向 	7000
定慧寺	2室1厅1卫 	 80 	 精装修 	 4	 南向 	4800
天通苑	3室 	 30 	None	 8	 南向 	1550
万柳	1室1厅1卫 	 77 	None	 6	 南向 	6800
西坝河	2室1厅1卫 	 65 	 精装修 	 10	 东南向 	3800
良乡	3室 	 15 	None	 6	 东向 	580
五棵松	3室 	 18 	None	 3	 南向 	1600
西北旺	2室1厅1卫 	 80 	 精装修 	 2	 南北向 	3800
劲松	2室2厅1卫 	 106 	 精装修 	 17	 西南向 	6000
劲松	3室2厅2卫 	 140 	 精装修 	 17	 南向 	8200
劲松	2室2厅1卫 	 106 	 精装修 	 17	 东南向 	6300
潘家园	3室 	 11 	None	 21	 南向 	700
丽泽桥	3室1厅1卫 	 103 	 精装修 	 3	 南北向 	3800
六铺炕	1室1厅1卫 	 48 	 精装修 	 10	 南向 	4300
方庄	1室1厅1卫 	 72 	None	 13	 东南向 	5000
古城	2室1厅1卫 	 48 	None	 5	 南北向 	3000
劲松	4室 	 12 	None	 18	 南向 	800
天通苑	3室 	 35 	None	 6	 南向 	1600
天通苑	2室 	 16 	None	 14	 南向 	850
望京	1室1厅1卫 	 64 	 精装修 	 10	 南向 	5300
长椿街	2室2厅1卫 	 107 	 精装修 	 9	 东南向 	9500
世纪城	3室2厅2卫 	 122 	None	 9	 东北向 	10000
北苑	2室1厅1卫 	 86 	 精装修 	 8	 南向 	3800
方庄	1室1厅1卫 	 75 	 精装修 	 20	 西向 	3300
马家堡	1室1厅1卫 	 45 	 精装修 	 9	 北向 	2600
望京	2室2厅1卫 	 105 	 精装修 	 5	 东向 	4300
新街口	2室1厅1卫 	 68 	 简单装修 	 2	 南北向 	6500
西直门	1室1厅1卫 	 45 	 精装修 	 12	 东向 	4300
梨园	1室1厅1卫 	 60 	 精装修 	 11	 南向 	1950
天通苑	2室2厅2卫 	 98 	 精装修 	 14	 南北向 	5600
马家堡	3室2厅2卫 	 139 	 精装修 	 8	 南北向 	8000
菜市口	2室1厅1卫 	 68 	None	 2	 南北向 	4200
管庄	1室1厅1卫 	 46 	 精装修 	 5	 南向 	2900
百子湾	1室 	 18 	None	 5	 南向 	1800
北沙滩	1室 	 58 	None	 18	 东向 	4600
牡丹园	1室1厅1卫 	 55 	 精装修 	 23	 东向 	5500
回龙观	1室1卫 	 47 	 精装修 	 2	 南北向 	3200
皂君庙	2室1厅1卫 	 65 	 精装修 	 4	 南北向 	4900
天通苑	2室 	 15 	None	 10	 南向 	1100
亚运村	3室 	 13 	None	 6	 南向 	800
科技园区	2室 	 89 	None	 22	 西向 	4600
清河	2室1厅1卫 	 100 	 精装修 	 14	 西北向 	4400
望京	1室1厅1卫 	 61 	 精装修 	 9	 南北向 	3100
小营	2室1厅1卫 	 75 	 精装修 	 3	 南向 	4200
酒仙桥	2室1厅1卫 	 62 	 精装修 	 2	 南北向 	4300
天通苑	3室 	 15 	None	 8	 南向 	600
双井	1室 	 58 	None	 10	 南北向 	3600
中关村	2室 	 7 	None	 6	 东向 	600
新发地	1室1厅1卫 	 58 	 精装修 	 10	 东北向 	3300
车道沟	2室1厅1卫 	 67 	 精装修 	 13	 东北向 	5300
人民大学	4室 	 6 	None	 4	 南北向 	650
上地	3室 	 25 	None	 4	 南向 	2000
东坝	3室2厅2卫 	 126 	None	 3	 南北向 	7000
东坝	2室2厅1卫 	 85 	None	 8	 南北向 	3600
天通苑	2室 	 98 	None	 16	 西向 	3800
天通苑	3室 	 16 	None	 7	 东向 	800
朝阳门	1室1厅1卫 	 55 	None	 11	 南向 	5300
马连道	1室1厅1卫 	 45 	 精装修 	 7	 西向 	3300
望京	3室2厅2卫 	 165 	None	 21	 南北向 	16000
花市	3室 	 13 	None	 5	 东向 	1200
回龙观	3室2厅2卫 	 125 	 简单装修 	 2	 南北向 	3500
霍营	1室1厅1卫 	 13 	 精装修 	 5	 北向 	1430
古城	1室1厅1卫 	 50 	 精装修 	 15	 南向 	2800
陶然亭	2室1厅1卫 	 89 	None	 21	 东向 	9000
赵公口	2室1厅1卫 	 53 	 中等装修 	 20	 北向 	3000
西直门	1室1厅1卫 	 55 	 中等装修 	 3	 南向 	4500
西直门	1室1厅1卫 	 45 	 中等装修 	 6	 南向 	3300
西直门	2室1厅1卫 	 75 	 中等装修 	 1	 西向 	4600
五棵松	2室1厅1卫 	 80 	 精装修 	 3	 南北向 	4500
田村	1室1厅1卫 	 50 	 精装修 	 2	 南向 	3000
甘家口	2室1厅1卫 	 50 	None	 1	 南北向 	5360
小红门	1室 	 15 	None	 2	 东向 	500
丽泽桥	1室1厅1卫 	 63 	 精装修 	 3	 南向 	3100
立水桥	1室1厅1卫 	 65 	 精装修 	 4	 东北向 	4200
六里桥	1室 	 60 	 精装修 	 12	 南向 	3900
土桥	2室1厅1卫 	 80 	 精装修 	 6	 南北向 	1600
永定门	2室1厅1卫 	 58 	 中等装修 	 3	 南北向 	3000
天坛	2室1厅1卫 	 65 	 精装修 	 5	 南北向 	3700
百子湾	1室 	 76 	None	 5	 南北向 	4600
天通苑	3室 	 12 	None	 6	 东向 	450
潘家园	1室 	 69 	None	 16	 南向 	2900
昌平	2室2厅1卫 	 88 	 精装修 	 6	 南北向 	2700
丽泽桥	2室1厅1卫 	 77 	None	 14	 西南向 	4000
北七家	2室1厅1卫 	 100 	 中等装修 	 3	 南北向 	2600
天通苑	2室1厅1卫 	 102 	 简单装修 	 3	 南北向 	3300
崇文门	2室 	 14 	None	 8	 东向 	1300
宋家庄	2室1厅1卫 	 93 	 中等装修 	 6	 南北向 	4700
月坛	2室1厅1卫 	 60 	 精装修 	 4	 南北向 	4400
西二旗	1室1厅1卫 	 68 	 精装修 	 4	 南北向 	3400
小西天	2室1厅1卫 	 65 	 精装修 	 3	 南北向 	4200
北七家	2室1厅1卫 	 81 	 精装修 	 6	 南北向 	2600
刘家窑	2室 	 10 	None	 9	 南向 	800
百子湾	1室 	 60 	None	 6	 东向 	4700
白纸坊	2室1厅1卫 	 66 	None	 2	 南北向 	4600
北苑	1室1厅1卫 	 67 	 精装修 	 10	 南北向 	3600
世纪城	2室1厅2卫 	 120 	None	 13	 南北向 	10500
东大桥	1室1厅1卫 	 45 	None	 14	 东向 	6500
望京	3室 	 15 	None	 1	 南北向 	1500
左家庄	2室1厅1卫 	 70 	 精装修 	 3	 南向 	3700
豆各庄	2室1厅1卫 	 80 	 精装修 	 9	 南北向 	2500
豆各庄	1室1厅1卫 	 54 	 精装修 	 16	 南向 	3300
魏公村	2室 	 12 	None	 3	 南北向 	1200
旧宫	1室1卫 	 15 	 精装修 	 5	 北向 	1330
旧宫	2室2厅2卫 	 112 	 精装修 	 3	 南北向 	3700
天通苑	3室 	 16 	None	 8	 东向 	500
崇文门	3室 	 18 	None	 5	 西向 	2000
亚运村	3室 	 13 	None	 3	 南向 	700
崇文门	3室 	 17 	None	 13	 南向 	1600
清河	3室1厅1卫 	 15 	 精装修 	 4	 南向 	1350
黄村	2室1厅1卫 	 85 	 精装修 	 6	 南北向 	2600
双井	2室1厅1卫 	 87 	 精装修 	 11	 南北向 	8000
西单	2室1厅1卫 	 86 	 精装修 	 8	 南北向 	12000
西二旗	1室1厅1卫 	 68 	 精装修 	 4	 南北向 	3400
小西天	2室1厅1卫 	 65 	 精装修 	 3	 南北向 	4200
回龙观	3室1厅2卫 	 125 	 精装修 	 2	 南北向 	4200
西直门	3室 	 18 	None	 12	 南向 	1800
华威桥	3室 	 159 	None	 20	 南向 	11000
望京	2室1厅1卫 	 80 	 精装修 	 9	 东南向 	5600
花家地	2室2厅1卫 	 75 	 中等装修 	 6	 南北向 	3300
东坝	3室2厅1卫 	 93 	None	 4	 南北向 	6200
惠新里	1室1厅1卫 	 50 	 精装修 	 6	 南向 	3700
回龙观	3室1厅1卫 	 99 	 精装修 	 4	 南北向 	3500
亚运村	2室 	 13 	None	 8	 南向 	700
百子湾	2室 	 112 	None	 4	 东西向 	5300
东坝	2室1厅1卫 	 105 	None	 12	 西南向 	3500
双井	1室1厅1卫 	 45 	 精装修 	 18	 西向 	4300
双井	1室 	 10 	None	 18	 北向 	1200
果园	2室1厅1卫 	 75 	 中等装修 	 7	 南北向 	2300
广安门	1室1厅1卫 	 45 	 精装修 	 22	 北向 	3000
天通苑	1室1卫 	 25 	 精装修 	 5	 南向 	1700
亚运村	3室 	 14 	None	 3	 南向 	1000
后沙峪	2室1厅1卫 	 70 	 精装修 	 1	 南北向 	2800
后沙峪	1室1厅1卫 	 36 	 精装修 	 8	 南北向 	1900
牡丹园	1室1厅1卫 	 66 	 精装修 	 12	 南向 	4800
看丹桥	2室 	 10 	None	 3	 西向 	600
呼家楼	2室 	 20 	None	 10	 南向 	2000
百子湾	2室 	 95 	None	 22	 东向 	2500
黄村	2室1厅1卫 	 74 	None	 5	 南向 	2700
永定门	3室1厅1卫 	 25 	None	 16	 南向 	2230
劲松	2室 	 70 	None	 3	 南向 	4000
天通苑	2室 	 18 	None	 11	 北向 	1100
良乡	2室1厅1卫 	 84 	 精装修 	 6	 南北向 	1800
十里河	1室 	 22 	None	 19	 东向 	1550
马家堡	2室1厅1卫 	 72 	None	 4	 东西向 	4100
右安门	1室1厅1卫 	 60 	None	 6	 南北向 	3600
右安门	1室1厅1卫 	 60 	None	 6	 南北向 	3600
马驹桥	3室 	 130 	None	 3	 南北向 	2000
前门	2室 	 55 	None	 5	 南向 	3000
马连洼	3室1厅1卫 	 94 	None	 1	 南向 	9500
月坛	2室1厅1卫 	 63 	 精装修 	 5	 南北向 	5200
双井	2室1厅1卫 	 65 	 中等装修 	 2	 南向 	4500
东直门	2室1厅1卫 	 63 	 精装修 	 6	 南向 	4600
呼家楼	2室1厅1卫 	 65 	 精装修 	 2	 南北向 	3800
朝青板块	2室2厅2卫 	 125 	 豪华装修 	 6	 南向 	9500
陶然亭	2室2厅1卫 	 90 	 精装修 	 8	 东向 	7500
立水桥	2室1厅1卫 	 78 	None	 6	 南北向 	3300
通州	2室2厅2卫 	 149 	None	 6	 南向 	4500
双井	1室2厅1卫 	 70 	None	 21	 南向 	8000
百子湾	1室 	 60 	None	 9	 南向 	3850
芍药居	1室 	 50 	None	 2	 南向 	2900
芍药居	1室1卫 	 26 	 精装修 	 3	 南向 	2600
石景山	2室1厅1卫 	 60 	 中等装修 	 3	 南北向 	3000
潘家园	2室1厅1卫 	 113 	 简单装修 	 17	 南北向 	6000
方庄	1室1厅1卫 	 35 	 精装修 	 12	 南向 	3000
管庄	1室1厅1卫 	 37 	 精装修 	 17	 北向 	3000
沙河镇	1室1卫 	 18 	 精装修 	 4	 西向 	500
果园	2室 	 25 	None	 5	 南向 	1000
田村	2室1厅2卫 	 106 	 精装修 	 10	 南北向 	7200
北太平庄	1室1厅1卫 	 55 	 豪华装修 	 7	 西向 	6000
潘家园	2室 	 84 	None	 16	 东南向 	2200
北苑	4室 	 15 	None	 6	 南向 	850
丰台	1室1厅1卫 	 45 	 中等装修 	 22	 西向 	3000
果园	2室1厅1卫 	 95 	 精装修 	 3	 东西向 	2800
西三旗	2室1厅1卫 	 65 	 精装修 	 3	 南北向 	3200
芍药居	3室 	 20 	None	 1	 北向 	1750
亦庄	1室1厅1卫 	 50 	 精装修 	 9	 东向 	2900
德胜门	2室1厅1卫 	 61 	 精装修 	 14	 东南向 	4600
团结湖	3室 	 13 	None	 6	 东北向 	1600
右安门	1室 	 45 	None	 1	 南向 	2500
国贸	2室1厅1卫 	 65 	 精装修 	 3	 南北向 	4800
知春路	3室2厅2卫 	 139 	 精装修 	 10	 南向 	15000
车公庄	2室1厅1卫 	 80 	 豪华装修 	 16	 东向 	6500
中关村	1室1厅1卫 	 50 	 精装修 	 9	 南向 	3000
双榆树	2室1厅1卫 	 70 	 精装修 	 2	 南北向 	4200
西苑	2室1厅1卫 	 60 	None	 1	 南北向 	5000
和平街	4室 	 14 	None	 13	 南向 	800
田村	5室 	 28 	None	 1	 南向 	1800
五棵松	3室1厅2卫 	 128 	 精装修 	 14	 西南向 	7500
长椿街	1室 	 40 	None	 12	 东向 	2600
广安门	1室 	 50 	None	 4	 南北向 	3100
马连洼	3室1厅1卫 	 94 	None	 1	 南向 	9500
月坛	2室1厅1卫 	 63 	 精装修 	 5	 南北向 	5200
双井	2室1厅1卫 	 65 	 中等装修 	 2	 南向 	4500
东直门	2室1厅1卫 	 63 	 精装修 	 6	 南向 	4600
西三旗	2室1厅1卫 	 65 	 精装修 	 3	 南北向 	3200
东直门	1室1厅1卫 	 45 	 精装修 	 11	 南向 	4300
方庄	2室1厅1卫 	 85 	 中等装修 	 2	 东北向 	4500
刘家窑	2室1厅1卫 	 110 	 中等装修 	 10	 南北向 	4800
西苑	2室1厅1卫 	 60 	None	 1	 南北向 	5000
五棵松	3室1厅2卫 	 128 	 精装修 	 14	 西南向 	7500
北大清华	2室1厅1卫 	 88 	None	 6	 南北向 	10000
西坝河	1室1厅1卫 	 48 	 精装修 	 3	 南向 	3500
方庄	2室1厅1卫 	 93 	 中等装修 	 15	 南向 	4000
六铺炕	2室1厅1卫 	 59 	 中等装修 	 3	 南北向 	5000
小西天	3室1厅1卫 	 130 	 豪华装修 	 20	 南北向 	10000
和平街	4室 	 14 	None	 13	 南向 	800
田村	5室 	 28 	None	 1	 南向 	1800
